track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
5d0B19teJRYmeAx1B5vH9K,Within Temptation,Mother Earth,Ice Queen - Live,25,310026,False,0.295,0.67,8,-8.206,0,0.0472,0.00603,0.0,0.336,0.321,185.116,4,symphonic-metal
38fIaph07Kd8ZIN6l17ZJs,Metallica,Kill 'Em All (Remastered),Whiplash - Remastered,62,248546,True,0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,4,thrash-metal
6XnPopwCZ6odHVVqMsllL5,Within Temptation;Jacoby Shaddix,Resist (Extended Deluxe),The Reckoning,54,251106,False,0.31,0.825,1,-4.53,1,0.0563,0.00356,0.0,0.641,0.475,89.885,4,symphonic-metal
5EtMSb48HPvR3cV7CkEKvX,Therion,Theli,Invocation of Naamah,24,329360,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,4,symphonic-metal
1sBGKVkGtoyxjtVKp5Vz2K,Månegarm,Nattväsen,Bergagasten,16,310213,False,0.565,0.852,0,-3.869,0,0.034,0.00129,0.00114,0.0962,0.51,124.96,4,black-metal
5RKNHGP5Nv526dJ5LmgcjX,Sepultura,Arise,Orgasmatron,55,254386,False,0.495,0.98,9,-5.467,1,0.091,0.000177,0.000451,0.227,0.326,138.217,4,thrash-metal
1u2kXFKLaZu0VEpwBy3oQO,Therion,Leviathan,Aži Dahāka,23,186635,False,0.359,0.87,9,-11.567,0,0.0641,0.000486,0.00031,0.103,0.264,186.046,4,symphonic-metal
4wwUsbKQ4zosUj6DC4vkjW,I Declare War,Amidst the Bloodshed,Amidst the Bloodshed,23,126693,False,0.347,0.819,0,-5.841,0,0.0881,0.000559,0.582,0.172,0.102,59.639,3,death-metal
4lI1izPJwDoyDCrxgMCWtN,Epica,Live At Paradiso,Run For A Fall - Live At Paradiso,24,428187,True,0.271,0.583,4,-8.182,0,0.0517,0.246,1.59e-05,0.806,0.251,112.003,4,symphonic-metal
0VEyOWSkQ0yiYJiMxzAkS8,Therion,Les Fleurs du mal,Dis moi poupée,22,202186,False,0.513,0.935,11,-2.608,0,0.0425,0.0021,0.0765,0.162,0.606,115.047,4,symphonic-metal
5QdO7aRLZEUhwti8gTM0qW,Myrkur,Dronning Ellisiv,Dronning Ellisiv,42,272628,False,0.523,0.481,5,-9.757,1,0.0269,0.93,0.0012,0.236,0.198,137.985,3,black-metal
35qULvfVsRGHE2u4OkNzI0,Upon A Burning Body,Southern Hostility,All Pride No Pain,51,207398,False,0.594,0.933,4,-6.072,0,0.198,0.00017,0.359,0.264,0.159,108.041,4,death-metal
4004xnMLj5QGxWvu6JPcJ7,Nightwish,Over The Hills And Far Away,Over The Hills And Far Away,56,302266,False,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,symphonic-metal
1aXFBWnnPFRKUN7vuIA5h0,Metallica,Garage Inc.,Turn The Page,64,366466,False,0.426,0.813,8,-3.963,1,0.0318,1.94e-05,0.022,0.0937,0.228,149.013,4,thrash-metal
4fiOTntQKr24p07FvQDHZE,Slayer,Reign In Blood (Expanded),Raining Blood,65,255186,False,0.227,0.995,10,-4.361,0,0.173,0.000405,0.393,0.127,0.0363,87.499,4,thrash-metal
3gpcZWzukI9SNHwpOrjKMW,Transmetal,Velóz y Devastador,Enviado del Infierno,30,207632,False,0.343,0.703,5,-11.202,0,0.029,0.00701,0.0776,0.0841,0.496,111.84,4,death-metal
4P44lP7mjdMrHiNP9O5X13,Midnight,Rebirth by Blasphemy,You Can Drag Me Through Fire,20,244000,False,0.0925,0.957,8,-5.241,0,0.0687,1.07e-05,0.0261,0.0703,0.185,178.333,4,black-metal
0WZZENH0kt3O2cBE8q5IRq,Arch Enemy,War Eternal,War Eternal,60,256053,True,0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,4,death-metal
3jp9WtnLoaBkAu9wOhPDiz,Tribulation,The Children of the Night,Winds,21,411786,False,0.208,0.902,2,-5.759,0,0.0594,0.000279,0.00104,0.0558,0.136,130.995,4,death-metal
5lETDIvyWLJvR3YwohnwOZ,The Kovenant,Animatronik,Mannequin,19,300653,False,0.525,0.93,7,-4.414,0,0.0387,0.000139,0.0338,0.11,0.229,120.142,4,black-metal
18qbcoPDMyUrQQ422XAskt,Black Pantera,Ascensão,Fogo Nos Racistas,32,219108,True,0.52,0.989,1,-4.98,1,0.0895,0.0284,4.3e-05,0.122,0.307,111.916,4,death-metal
0HXZLXE9zsZwJg6yGKWDTh,Eternal Helcaraxe,Drown in Ash,Where Dead Things Roam Free,17,339626,False,0.331,0.838,5,-7.88,0,0.0557,1.71e-06,0.768,0.093,0.25,119.829,3,black-metal
6KOD8XlwpJYM6jQJq6uPoj,Brujeria,Raza Odiada,Primer Meco,22,75066,False,0.424,0.928,7,-7.876,1,0.177,0.00148,0.00019,0.514,0.337,125.811,4,death-metal
15Fp9Tll3vmaimwaIPgdQi,Sepultura,The Complete Max Cavalera Collection 1987-1996,Troops of Doom,22,199706,False,0.344,0.982,11,-7.031,1,0.119,0.00029,0.685,0.167,0.0733,121.521,4,thrash-metal
385iB1Psu1btHmaZqJ1dOr,Djin,The Science Of Thought,Stockholm Syndrome,22,252813,False,0.543,0.991,6,-2.363,1,0.135,1.3e-05,0.00382,0.629,0.364,130.034,4,death-metal
0vpLgxoX2cpJM0Fvxwbw84,Meshuggah,Chaosphere (Reloaded),New Millennium Cyanide Christ,48,335666,False,0.269,0.964,10,-5.182,0,0.143,0.000241,0.00211,0.131,0.159,149.86,4,death-metal
2jfku0KZPbMQaxm00a8EnK,Mercyful Fate,In the Shadows,Legend Of The Headless Rider,23,463106,False,0.302,0.88,2,-8.769,1,0.0708,0.0215,0.0151,0.664,0.32,146.89,4,death-metal
1E0yt5XSdjE9NOu897RilW,Slayer,Seasons In The Abyss,War Ensemble,56,291733,False,0.332,0.988,8,-4.111,1,0.146,7.65e-05,0.0126,0.055,0.097,98.878,4,thrash-metal
4db68Sbkp5DydcmUAJgNvs,Gideon;Drew York,Out of Control,2 CLOSE (feat. Drew York),28,222823,True,0.587,0.959,5,-3.304,0,0.0692,0.000136,0.0578,0.67,0.446,97.531,4,death-metal
5oAvb7LpUBwQfBtQ6hmS4Q,Nightwish,Endless Forms Most Beautiful (Deluxe Version),Élan,58,287000,False,0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,4,symphonic-metal
5NJu4ptSsZp7ocFb459rt7,Truchło Strzygi,Gwiezdny Demon,Kreatura Obrzydlistwa,20,255149,True,0.262,0.92,1,-4.562,1,0.0521,1.73e-05,0.00138,0.766,0.216,116.972,4,black-metal
2VvmryAbIRod1FwZHtwqC5,Nightwish,Highest Hopes-The Best Of Nightwish,Wish I Had An Angel,60,243213,False,0.438,0.936,0,-6.465,1,0.0533,9.68e-06,0.029,0.47,0.58,79.512,4,symphonic-metal
3dWNUqrgkQakv9fj5epwPK,Metallica,Load,Mama Said,60,319693,False,0.448,0.504,8,-7.749,0,0.0317,0.0171,0.000849,0.38,0.391,135.254,4,thrash-metal
46OE15rOBGfa2XHqLEqCcs,Bucovina,Septentrion,Noaptea Nimanui,21,343320,False,0.269,0.913,9,-4.476,0,0.0439,0.000231,0.146,0.367,0.155,98.105,4,black-metal
3LwqbTRN5BnTb1Pc3jxbZ9,Ensiferum,From Afar,Elusive Reaches,23,206413,False,0.449,0.993,9,-5.927,0,0.0925,1.49e-05,0.00643,0.144,0.468,100.026,4,death-metal
4r27uNqLbWgXGKHzhA7n6x,Saor,Aura (Remastered),Aura (Remastered),17,817017,False,0.246,0.81,8,-8.678,1,0.0714,0.00251,0.234,0.339,0.0771,144.995,4,black-metal
0V7cyyQLdJg0ythOljTCPn,Vomit Forth,Seething Malevolence,Seething Malevolence,23,194072,True,0.342,0.966,6,-5.948,1,0.187,0.000106,0.0512,0.184,0.217,167.175,4,death-metal
01cGujYWGF7JchJLSgf6Ta,Obituary,Cause of Death (Reissue),Chopped in Half,46,225360,False,0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,4,death-metal
1dN75q3yZzOqWsz1qHE6gz,Horn,Turm am Hang,Turm am Hang,22,309105,False,0.422,0.847,7,-5.601,0,0.0565,0.0029,0.174,0.102,0.268,113.363,4,black-metal
3gQjip4rD3Aq2vvDb9mjAj,Attila,Soundtrack to a Party,Soda in the Water Cup,22,228653,False,0.349,0.978,9,-4.823,1,0.234,0.000342,0.129,0.405,0.153,172.866,3,death-metal
6fKSBgaJyoPSttcFgjDaIg,Hypocrisy,The Final Chapter,Inquire Within,18,347466,False,0.346,0.9,11,-7.899,0,0.0451,9.17e-06,0.692,0.12,0.248,140.11,4,black-metal
0tUWRioloZrqmq95DAMsOK,Within Temptation,Resist (Extended Deluxe),Mad World,46,297413,False,0.572,0.824,5,-5.464,0,0.0323,0.00203,2.66e-05,0.132,0.531,119.982,4,symphonic-metal
4zD7fckgtkUcy4TBnabVuT,Dimmu Borgir,Alive in Torment (Live),Puritania - Live,16,186506,False,0.147,0.991,5,-2.818,0,0.287,0.000123,0.551,0.91,0.0863,83.017,4,black-metal
63yJNPFapPMRBRzuu7kQwP,Avantasia,Ghostlights,Spectres - Live,22,364000,False,0.463,0.868,8,-6.524,1,0.103,0.0341,4.58e-05,0.945,0.166,126.078,4,symphonic-metal
3u2O5KKgRUJdRPEefHsZfv,Einherjer,"Av Oss, For Oss",Nidstong,18,245066,False,0.378,0.917,7,-3.495,0,0.0438,1.83e-06,0.774,0.0465,0.379,139.992,4,black-metal
0jRdMXriTIWk0Bjr3ZSp49,Cadaveria,Horror Metal (Undead Edition),Flowers in Fire,18,411605,False,0.462,0.744,11,-8.118,0,0.0424,7.97e-05,0.0854,0.287,0.0621,134.063,4,black-metal
30DndvseLl8zjo78OBwbpl,Norma Jean,Meridional,Bastardizer,24,195960,False,0.138,0.916,8,-6.32,1,0.104,4.68e-05,0.304,0.767,0.278,178.542,4,death-metal
5op4dOCfAiYDMgmOATf2Lo,Testament,Metal,Electric Crown,0,330226,False,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,4,thrash-metal
4iXJ1MCn4P10QNSbIDT1ig,Before I Turn,Lovelorn,Cold,22,241750,False,0.455,0.979,4,-2.631,0,0.0939,4.1e-05,0.000954,0.0844,0.204,130.025,4,death-metal
3MBcaBv5QE0r93kFG9PWfG,Samael,Ceremony of Opposites,Flagellation,24,221546,False,0.353,0.973,1,-6.297,1,0.0787,1.31e-05,0.708,0.104,0.286,118.021,4,black-metal
